province,city,city_code,aqi,quality,level,pollutions,so2,no2,co,o3,pm10,pm2_5,pubtime
贵州省,贵阳市,520100,34.0,优,1,—,6.0,10.0,0.5,82.0,34.0,15.0,2021-05-05 02:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,10.0,0.5,81.0,35.0,17.0,2021-05-05 03:00:00
贵州省,贵阳市,520100,38.0,优,1,—,6.0,8.0,0.5,80.0,38.0,19.0,2021-05-05 04:00:00
贵州省,贵阳市,520100,38.0,优,1,—,5.0,8.0,0.6,82.0,38.0,20.0,2021-05-05 05:00:00
贵州省,贵阳市,520100,35.0,优,1,—,5.0,7.0,0.6,84.0,35.0,21.0,2021-05-05 06:00:00
贵州省,贵阳市,520100,34.0,优,1,—,5.0,7.0,0.6,84.0,34.0,19.0,2021-05-05 07:00:00
贵州省,贵阳市,520100,34.0,优,1,—,5.0,11.0,0.6,78.0,34.0,21.0,2021-05-05 08:00:00
贵州省,贵阳市,520100,35.0,优,1,—,5.0,14.0,0.6,74.0,35.0,21.0,2021-05-05 09:00:00
贵州省,贵阳市,520100,35.0,优,1,—,5.0,15.0,0.6,79.0,35.0,20.0,2021-05-05 10:00:00
贵州省,贵阳市,520100,40.0,优,1,—,5.0,13.0,0.6,82.0,40.0,23.0,2021-05-05 11:00:00
贵州省,贵阳市,520100,43.0,优,1,—,5.0,14.0,0.6,83.0,43.0,25.0,2021-05-05 12:00:00
贵州省,贵阳市,520100,49.0,优,1,—,5.0,15.0,0.6,83.0,49.0,28.0,2021-05-05 13:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),6.0,17.0,0.6,80.0,58.0,30.0,2021-05-05 14:00:00
贵州省,贵阳市,520100,58.0,良,2,颗粒物(PM10),6.0,18.0,0.6,76.0,66.0,33.0,2021-05-05 15:00:00
贵州省,贵阳市,520100,61.0,良,2,颗粒物(PM10),5.0,20.0,0.6,69.0,71.0,32.0,2021-05-05 16:00:00
贵州省,贵阳市,520100,61.0,良,2,颗粒物(PM10),5.0,20.0,0.6,63.0,72.0,35.0,2021-05-05 17:00:00
贵州省,贵阳市,520100,62.0,良,2,颗粒物(PM10),6.0,24.0,0.6,57.0,74.0,34.0,2021-05-05 18:00:00
贵州省,贵阳市,520100,64.0,良,2,颗粒物(PM10),6.0,23.0,0.6,54.0,78.0,38.0,2021-05-05 19:00:00
贵州省,贵阳市,520100,64.0,良,2,颗粒物(PM10),6.0,22.0,0.6,51.0,78.0,36.0,2021-05-05 20:00:00
贵州省,贵阳市,520100,63.0,良,2,颗粒物(PM10),6.0,25.0,0.6,44.0,75.0,36.0,2021-05-05 21:00:00
贵州省,贵阳市,520100,61.0,良,2,颗粒物(PM10),6.0,24.0,0.6,44.0,71.0,36.0,2021-05-05 22:00:00
贵州省,贵阳市,520100,57.0,良,2,颗粒物(PM10),5.0,22.0,0.6,41.0,64.0,31.0,2021-05-05 23:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),6.0,22.0,0.6,39.0,57.0,29.0,2021-05-06 00:00:00
贵州省,贵阳市,520100,47.0,优,1,—,5.0,23.0,0.6,36.0,47.0,26.0,2021-05-06 01:00:00
贵州省,贵阳市,520100,38.0,优,1,—,5.0,17.0,0.6,42.0,38.0,22.0,2021-05-06 02:00:00
贵州省,贵阳市,520100,32.0,优,1,—,5.0,16.0,0.6,41.0,32.0,19.0,2021-05-06 03:00:00
贵州省,贵阳市,520100,29.0,优,1,—,5.0,14.0,0.6,38.0,29.0,17.0,2021-05-06 04:00:00
贵州省,贵阳市,520100,27.0,优,1,—,5.0,15.0,0.6,34.0,27.0,14.0,2021-05-06 05:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,16.0,0.6,34.0,25.0,13.0,2021-05-06 06:00:00
贵州省,贵阳市,520100,23.0,优,1,—,5.0,16.0,0.6,31.0,23.0,13.0,2021-05-06 07:00:00
贵州省,贵阳市,520100,22.0,优,1,—,5.0,23.0,0.7,22.0,22.0,14.0,2021-05-06 08:00:00
贵州省,贵阳市,520100,26.0,优,1,—,6.0,26.0,0.7,19.0,26.0,13.0,2021-05-06 09:00:00
贵州省,贵阳市,520100,30.0,优,1,—,6.0,28.0,0.7,21.0,30.0,14.0,2021-05-06 10:00:00
贵州省,贵阳市,520100,32.0,优,1,—,6.0,28.0,0.7,23.0,32.0,14.0,2021-05-06 11:00:00
贵州省,贵阳市,520100,34.0,优,1,—,6.0,26.0,0.7,26.0,34.0,15.0,2021-05-06 12:00:00
贵州省,贵阳市,520100,33.0,优,1,—,7.0,25.0,0.7,29.0,33.0,15.0,2021-05-06 13:00:00
贵州省,贵阳市,520100,32.0,优,1,—,7.0,23.0,0.7,33.0,32.0,16.0,2021-05-06 14:00:00
贵州省,贵阳市,520100,34.0,优,1,—,7.0,24.0,0.8,27.0,34.0,16.0,2021-05-06 15:00:00
贵州省,贵阳市,520100,36.0,优,1,—,6.0,22.0,0.7,25.0,36.0,17.0,2021-05-06 16:00:00
贵州省,贵阳市,520100,31.0,优,1,—,6.0,25.0,0.7,27.0,31.0,13.0,2021-05-06 17:00:00
贵州省,贵阳市,520100,34.0,优,1,—,6.0,32.0,0.7,20.0,34.0,14.0,2021-05-06 18:00:00
贵州省,贵阳市,520100,42.0,优,1,—,7.0,34.0,0.7,22.0,42.0,18.0,2021-05-06 19:00:00
贵州省,贵阳市,520100,41.0,优,1,—,6.0,29.0,0.7,25.0,41.0,17.0,2021-05-06 20:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,23.0,0.7,27.0,40.0,19.0,2021-05-06 21:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,21.0,0.7,28.0,40.0,22.0,2021-05-06 22:00:00
贵州省,贵阳市,520100,38.0,优,1,—,6.0,18.0,0.6,30.0,38.0,23.0,2021-05-06 23:00:00
贵州省,贵阳市,520100,33.0,优,1,—,6.0,18.0,0.6,29.0,33.0,22.0,2021-05-07 00:00:00
贵州省,贵阳市,520100,36.0,优,1,—,5.0,16.0,0.7,29.0,36.0,23.0,2021-05-07 01:00:00
贵州省,贵阳市,520100,32.0,优,1,—,5.0,14.0,0.6,30.0,32.0,20.0,2021-05-07 02:00:00
贵州省,贵阳市,520100,30.0,优,1,—,5.0,13.0,0.6,31.0,30.0,20.0,2021-05-07 03:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,13.0,0.6,29.0,23.0,17.0,2021-05-07 04:00:00
贵州省,贵阳市,520100,20.0,优,1,—,5.0,12.0,0.6,30.0,20.0,11.0,2021-05-07 05:00:00
贵州省,贵阳市,520100,16.0,优,1,—,5.0,13.0,0.6,28.0,16.0,9.0,2021-05-07 06:00:00
贵州省,贵阳市,520100,17.0,优,1,—,5.0,14.0,0.7,33.0,17.0,10.0,2021-05-07 07:00:00
贵州省,贵阳市,520100,19.0,优,1,—,5.0,19.0,0.7,36.0,19.0,11.0,2021-05-07 08:00:00
贵州省,贵阳市,520100,22.0,优,1,—,6.0,21.0,0.7,39.0,22.0,13.0,2021-05-07 09:00:00
贵州省,贵阳市,520100,29.0,优,1,—,7.0,22.0,0.7,41.0,29.0,15.0,2021-05-07 10:00:00
贵州省,贵阳市,520100,33.0,优,1,—,7.0,20.0,0.6,48.0,33.0,19.0,2021-05-07 11:00:00
贵州省,贵阳市,520100,33.0,优,1,—,7.0,20.0,0.6,51.0,33.0,17.0,2021-05-07 12:00:00
贵州省,贵阳市,520100,32.0,优,1,—,7.0,21.0,0.6,55.0,32.0,17.0,2021-05-07 13:00:00
贵州省,贵阳市,520100,37.0,优,1,—,7.0,17.0,0.6,62.0,37.0,17.0,2021-05-07 14:00:00
贵州省,贵阳市,520100,35.0,优,1,—,7.0,18.0,0.6,68.0,35.0,17.0,2021-05-07 15:00:00
贵州省,贵阳市,520100,36.0,优,1,—,7.0,19.0,0.6,70.0,36.0,18.0,2021-05-07 16:00:00
贵州省,贵阳市,520100,37.0,优,1,—,7.0,21.0,0.6,72.0,37.0,17.0,2021-05-07 17:00:00
贵州省,贵阳市,520100,39.0,优,1,—,7.0,25.0,0.6,66.0,39.0,18.0,2021-05-07 18:00:00
贵州省,贵阳市,520100,44.0,优,1,—,7.0,31.0,0.7,54.0,44.0,20.0,2021-05-07 19:00:00
贵州省,贵阳市,520100,47.0,优,1,—,6.0,34.0,0.7,37.0,47.0,22.0,2021-05-07 20:00:00
贵州省,贵阳市,520100,44.0,优,1,—,6.0,42.0,0.7,20.0,44.0,24.0,2021-05-07 21:00:00
贵州省,贵阳市,520100,44.0,优,1,—,6.0,39.0,0.8,16.0,44.0,25.0,2021-05-07 22:00:00
贵州省,贵阳市,520100,42.0,优,1,—,6.0,33.0,0.7,18.0,42.0,26.0,2021-05-07 23:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,32.0,0.7,18.0,40.0,25.0,2021-05-08 00:00:00
贵州省,贵阳市,520100,38.0,优,1,—,6.0,32.0,0.7,14.0,38.0,24.0,2021-05-08 01:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,31.0,0.7,10.0,40.0,23.0,2021-05-08 02:00:00
贵州省,贵阳市,520100,43.0,优,1,—,6.0,30.0,0.7,8.0,43.0,25.0,2021-05-08 03:00:00
贵州省,贵阳市,520100,47.0,优,1,—,6.0,28.0,0.7,6.0,47.0,26.0,2021-05-08 04:00:00
贵州省,贵阳市,520100,49.0,优,1,—,6.0,28.0,0.7,5.0,49.0,28.0,2021-05-08 05:00:00
贵州省,贵阳市,520100,46.0,优,1,—,7.0,28.0,0.8,5.0,46.0,27.0,2021-05-08 06:00:00
贵州省,贵阳市,520100,48.0,优,1,—,11.0,27.0,0.8,6.0,48.0,28.0,2021-05-08 07:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),14.0,26.0,0.9,8.0,57.0,37.0,2021-05-08 08:00:00
贵州省,贵阳市,520100,57.0,良,2,"颗粒物(PM10),细颗粒物(PM2.5)",17.0,30.0,0.9,13.0,63.0,40.0,2021-05-08 09:00:00
贵州省,贵阳市,520100,67.0,良,2,细颗粒物(PM2.5),19.0,31.0,0.9,27.0,77.0,48.0,2021-05-08 10:00:00
贵州省,贵阳市,520100,69.0,良,2,细颗粒物(PM2.5),15.0,27.0,0.7,56.0,77.0,50.0,2021-05-08 11:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),10.0,16.0,0.5,88.0,57.0,32.0,2021-05-08 12:00:00
贵州省,贵阳市,520100,42.0,优,1,—,8.0,12.0,0.5,109.0,42.0,18.0,2021-05-08 13:00:00
贵州省,贵阳市,520100,39.0,优,1,—,8.0,10.0,0.5,122.0,35.0,15.0,2021-05-08 14:00:00
贵州省,贵阳市,520100,40.0,优,1,—,7.0,10.0,0.4,128.0,33.0,16.0,2021-05-08 15:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,10.0,0.5,128.0,34.0,12.0,2021-05-08 16:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,12.0,0.5,127.0,32.0,13.0,2021-05-08 17:00:00
贵州省,贵阳市,520100,39.0,优,1,—,7.0,15.0,0.5,122.0,35.0,14.0,2021-05-08 18:00:00
贵州省,贵阳市,520100,37.0,优,1,—,7.0,21.0,0.6,111.0,37.0,16.0,2021-05-08 19:00:00
贵州省,贵阳市,520100,44.0,优,1,—,8.0,38.0,0.7,83.0,44.0,19.0,2021-05-08 20:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),8.0,49.0,0.7,56.0,58.0,27.0,2021-05-08 21:00:00
贵州省,贵阳市,520100,59.0,良,2,颗粒物(PM10),8.0,55.0,0.8,37.0,67.0,30.0,2021-05-08 22:00:00
贵州省,贵阳市,520100,67.0,良,2,颗粒物(PM10),9.0,57.0,0.9,22.0,83.0,37.0,2021-05-08 23:00:00
贵州省,贵阳市,520100,74.0,良,2,颗粒物(PM10),8.0,55.0,0.9,14.0,98.0,43.0,2021-05-09 00:00:00
贵州省,贵阳市,520100,77.0,良,2,颗粒物(PM10),8.0,52.0,0.8,10.0,104.0,47.0,2021-05-09 01:00:00
贵州省,贵阳市,520100,77.0,良,2,颗粒物(PM10),8.0,47.0,0.8,9.0,104.0,47.0,2021-05-09 02:00:00
贵州省,贵阳市,520100,77.0,良,2,颗粒物(PM10),7.0,43.0,0.8,9.0,103.0,44.0,2021-05-09 03:00:00
贵州省,贵阳市,520100,73.0,良,2,颗粒物(PM10),8.0,40.0,0.8,7.0,95.0,43.0,2021-05-09 04:00:00
贵州省,贵阳市,520100,70.0,良,2,颗粒物(PM10),7.0,36.0,0.8,6.0,89.0,42.0,2021-05-09 05:00:00
贵州省,贵阳市,520100,67.0,良,2,颗粒物(PM10),7.0,35.0,0.7,5.0,84.0,41.0,2021-05-09 06:00:00
贵州省,贵阳市,520100,66.0,良,2,颗粒物(PM10),7.0,31.0,0.7,5.0,82.0,39.0,2021-05-09 07:00:00
贵州省,贵阳市,520100,64.0,良,2,颗粒物(PM10),8.0,31.0,0.8,7.0,78.0,38.0,2021-05-09 08:00:00
贵州省,贵阳市,520100,66.0,良,2,颗粒物(PM10),11.0,39.0,0.9,16.0,82.0,39.0,2021-05-09 09:00:00
贵州省,贵阳市,520100,70.0,良,2,颗粒物(PM10),13.0,39.0,0.8,38.0,90.0,43.0,2021-05-09 10:00:00
贵州省,贵阳市,520100,63.0,良,2,颗粒物(PM10),10.0,24.0,0.6,70.0,75.0,39.0,2021-05-09 11:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),9.0,19.0,0.5,85.0,54.0,28.0,2021-05-09 12:00:00
贵州省,贵阳市,520100,46.0,优,1,—,7.0,14.0,0.6,103.0,46.0,25.0,2021-05-09 13:00:00
贵州省,贵阳市,520100,46.0,优,1,—,7.0,11.0,0.6,110.0,46.0,23.0,2021-05-09 14:00:00
贵州省,贵阳市,520100,44.0,优,1,—,7.0,12.0,0.5,112.0,44.0,22.0,2021-05-09 15:00:00
贵州省,贵阳市,520100,41.0,优,1,—,7.0,13.0,0.5,113.0,41.0,22.0,2021-05-09 16:00:00
贵州省,贵阳市,520100,39.0,优,1,—,7.0,14.0,0.5,106.0,39.0,18.0,2021-05-09 17:00:00
贵州省,贵阳市,520100,45.0,优,1,—,6.0,15.0,0.5,95.0,45.0,19.0,2021-05-09 18:00:00
贵州省,贵阳市,520100,44.0,优,1,—,6.0,15.0,0.5,88.0,44.0,17.0,2021-05-09 19:00:00
贵州省,贵阳市,520100,43.0,优,1,—,6.0,18.0,0.5,78.0,43.0,18.0,2021-05-09 20:00:00
贵州省,贵阳市,520100,45.0,优,1,—,6.0,18.0,0.5,76.0,45.0,21.0,2021-05-09 21:00:00
贵州省,贵阳市,520100,42.0,优,1,—,6.0,21.0,0.5,70.0,42.0,22.0,2021-05-09 22:00:00
贵州省,贵阳市,520100,43.0,优,1,—,5.0,16.0,0.5,85.0,43.0,20.0,2021-05-09 23:00:00
贵州省,贵阳市,520100,44.0,优,1,—,4.0,9.0,0.4,97.0,44.0,14.0,2021-05-10 00:00:00
贵州省,贵阳市,520100,33.0,优,1,—,5.0,9.0,0.4,101.0,33.0,10.0,2021-05-10 01:00:00
贵州省,贵阳市,520100,31.0,优,1,—,5.0,11.0,0.4,99.0,13.0,8.0,2021-05-10 02:00:00
贵州省,贵阳市,520100,30.0,优,1,—,5.0,11.0,0.4,95.0,13.0,5.0,2021-05-10 03:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,13.0,0.5,77.0,13.0,4.0,2021-05-10 04:00:00
贵州省,贵阳市,520100,20.0,优,1,—,5.0,16.0,0.5,64.0,15.0,5.0,2021-05-10 05:00:00
贵州省,贵阳市,520100,17.0,优,1,—,5.0,17.0,0.5,54.0,17.0,7.0,2021-05-10 06:00:00
贵州省,贵阳市,520100,18.0,优,1,—,5.0,21.0,0.5,46.0,18.0,9.0,2021-05-10 07:00:00
贵州省,贵阳市,520100,22.0,优,1,—,5.0,31.0,0.6,35.0,22.0,9.0,2021-05-10 08:00:00
贵州省,贵阳市,520100,26.0,优,1,—,7.0,33.0,0.7,36.0,26.0,14.0,2021-05-10 09:00:00
贵州省,贵阳市,520100,41.0,优,1,—,7.0,21.0,0.6,54.0,41.0,17.0,2021-05-10 10:00:00
贵州省,贵阳市,520100,46.0,优,1,—,7.0,13.0,0.6,74.0,46.0,23.0,2021-05-10 11:00:00
贵州省,贵阳市,520100,45.0,优,1,—,7.0,12.0,0.6,83.0,45.0,24.0,2021-05-10 12:00:00
贵州省,贵阳市,520100,44.0,优,1,—,6.0,12.0,0.5,95.0,44.0,24.0,2021-05-10 13:00:00
贵州省,贵阳市,520100,44.0,优,1,—,6.0,12.0,0.5,105.0,44.0,21.0,2021-05-10 14:00:00
贵州省,贵阳市,520100,39.0,优,1,—,6.0,13.0,0.5,110.0,39.0,19.0,2021-05-10 15:00:00
贵州省,贵阳市,520100,38.0,优,1,—,6.0,14.0,0.5,110.0,38.0,18.0,2021-05-10 16:00:00
贵州省,贵阳市,520100,44.0,优,1,—,6.0,17.0,0.5,104.0,44.0,21.0,2021-05-10 17:00:00
贵州省,贵阳市,520100,42.0,优,1,—,6.0,23.0,0.6,88.0,42.0,22.0,2021-05-10 18:00:00
贵州省,贵阳市,520100,44.0,优,1,—,6.0,28.0,0.6,75.0,44.0,23.0,2021-05-10 19:00:00
贵州省,贵阳市,520100,48.0,优,1,—,6.0,30.0,0.6,64.0,48.0,23.0,2021-05-10 20:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),6.0,30.0,0.7,56.0,52.0,26.0,2021-05-10 21:00:00
贵州省,贵阳市,520100,53.0,良,2,颗粒物(PM10),7.0,34.0,0.8,48.0,56.0,27.0,2021-05-10 22:00:00
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),6.0,31.0,0.7,45.0,61.0,32.0,2021-05-10 23:00:00
贵州省,贵阳市,520100,53.0,良,2,颗粒物(PM10),6.0,34.0,0.7,40.0,56.0,29.0,2021-05-11 00:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),6.0,21.0,0.6,60.0,57.0,30.0,2021-05-11 01:00:00
贵州省,贵阳市,520100,47.0,优,1,—,6.0,15.0,0.6,66.0,47.0,25.0,2021-05-11 02:00:00
贵州省,贵阳市,520100,41.0,优,1,—,6.0,16.0,0.6,52.0,41.0,23.0,2021-05-11 03:00:00
贵州省,贵阳市,520100,41.0,优,1,—,6.0,16.0,0.5,48.0,41.0,25.0,2021-05-11 04:00:00
贵州省,贵阳市,520100,42.0,优,1,—,7.0,14.0,0.6,56.0,42.0,25.0,2021-05-11 05:00:00
贵州省,贵阳市,520100,46.0,优,1,—,6.0,9.0,0.6,77.0,46.0,31.0,2021-05-11 06:00:00
贵州省,贵阳市,520100,42.0,优,1,—,7.0,11.0,0.6,85.0,39.0,29.0,2021-05-11 07:00:00
贵州省,贵阳市,520100,35.0,优,1,—,8.0,16.0,0.7,83.0,35.0,24.0,2021-05-11 08:00:00
贵州省,贵阳市,520100,34.0,优,1,—,8.0,18.0,0.7,83.0,34.0,20.0,2021-05-11 09:00:00
贵州省,贵阳市,520100,34.0,优,1,—,8.0,18.0,0.7,85.0,34.0,17.0,2021-05-11 10:00:00
贵州省,贵阳市,520100,31.0,优,1,—,6.0,16.0,0.6,89.0,31.0,16.0,2021-05-11 11:00:00
贵州省,贵阳市,520100,34.0,优,1,—,7.0,14.0,0.6,106.0,28.0,16.0,2021-05-11 12:00:00
贵州省,贵阳市,520100,38.0,优,1,—,6.0,13.0,0.6,121.0,27.0,12.0,2021-05-11 13:00:00
贵州省,贵阳市,520100,41.0,优,1,—,6.0,13.0,0.6,129.0,30.0,15.0,2021-05-11 14:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,12.0,0.6,128.0,30.0,15.0,2021-05-11 15:00:00
贵州省,贵阳市,520100,39.0,优,1,—,7.0,11.0,0.6,123.0,31.0,14.0,2021-05-11 16:00:00
贵州省,贵阳市,520100,40.0,优,1,—,6.0,11.0,0.6,127.0,34.0,16.0,2021-05-11 17:00:00
贵州省,贵阳市,520100,38.0,优,1,—,6.0,14.0,0.6,120.0,37.0,18.0,2021-05-11 18:00:00
贵州省,贵阳市,520100,41.0,优,1,—,6.0,15.0,0.6,109.0,41.0,22.0,2021-05-11 19:00:00
贵州省,贵阳市,520100,42.0,优,1,—,6.0,16.0,0.6,98.0,42.0,24.0,2021-05-11 20:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),6.0,15.0,0.6,94.0,51.0,30.0,2021-05-11 21:00:00
贵州省,贵阳市,520100,44.0,优,1,—,6.0,15.0,0.5,89.0,44.0,27.0,2021-05-11 22:00:00
贵州省,贵阳市,520100,38.0,优,1,—,6.0,17.0,0.5,80.0,38.0,23.0,2021-05-11 23:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,15.0,0.5,80.0,35.0,22.0,2021-05-12 00:00:00
贵州省,贵阳市,520100,38.0,优,1,—,6.0,14.0,0.6,72.0,38.0,21.0,2021-05-12 01:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,15.0,0.6,57.0,35.0,21.0,2021-05-12 02:00:00
贵州省,贵阳市,520100,33.0,优,1,—,6.0,14.0,0.6,58.0,32.0,23.0,2021-05-12 03:00:00
贵州省,贵阳市,520100,34.0,优,1,—,6.0,12.0,0.7,61.0,34.0,23.0,2021-05-12 04:00:00
贵州省,贵阳市,520100,43.0,优,1,—,6.0,13.0,0.8,58.0,39.0,30.0,2021-05-12 05:00:00
贵州省,贵阳市,520100,46.0,优,1,—,6.0,11.0,0.7,56.0,44.0,32.0,2021-05-12 06:00:00
贵州省,贵阳市,520100,42.0,优,1,—,6.0,13.0,0.8,49.0,39.0,29.0,2021-05-12 07:00:00
贵州省,贵阳市,520100,43.0,优,1,—,6.0,21.0,0.8,39.0,42.0,30.0,2021-05-12 08:00:00
贵州省,贵阳市,520100,44.0,优,1,—,7.0,21.0,0.8,43.0,44.0,30.0,2021-05-12 09:00:00
贵州省,贵阳市,520100,42.0,优,1,—,7.0,22.0,0.7,49.0,40.0,29.0,2021-05-12 10:00:00
贵州省,贵阳市,520100,41.0,优,1,—,7.0,25.0,0.7,61.0,41.0,25.0,2021-05-12 11:00:00
贵州省,贵阳市,520100,39.0,优,1,—,8.0,20.0,0.7,81.0,39.0,22.0,2021-05-12 12:00:00
贵州省,贵阳市,520100,37.0,优,1,—,7.0,14.0,0.6,100.0,37.0,20.0,2021-05-12 13:00:00
贵州省,贵阳市,520100,39.0,优,1,—,6.0,12.0,0.6,113.0,39.0,21.0,2021-05-12 14:00:00
贵州省,贵阳市,520100,37.0,优,1,—,6.0,12.0,0.6,112.0,37.0,20.0,2021-05-12 15:00:00
贵州省,贵阳市,520100,39.0,优,1,—,7.0,13.0,0.5,110.0,39.0,22.0,2021-05-12 16:00:00
贵州省,贵阳市,520100,39.0,优,1,—,6.0,15.0,0.5,101.0,39.0,25.0,2021-05-12 17:00:00
贵州省,贵阳市,520100,36.0,优,1,—,7.0,16.0,0.5,97.0,36.0,20.0,2021-05-12 18:00:00
贵州省,贵阳市,520100,35.0,优,1,—,7.0,22.0,0.6,89.0,35.0,18.0,2021-05-12 19:00:00
贵州省,贵阳市,520100,41.0,优,1,—,6.0,22.0,0.6,71.0,41.0,21.0,2021-05-12 20:00:00
贵州省,贵阳市,520100,41.0,优,1,—,6.0,18.0,0.6,66.0,41.0,21.0,2021-05-12 21:00:00
贵州省,贵阳市,520100,35.0,优,1,—,6.0,18.0,0.6,58.0,35.0,19.0,2021-05-12 22:00:00
贵州省,贵阳市,520100,32.0,优,1,—,6.0,21.0,0.6,47.0,32.0,17.0,2021-05-12 23:00:00
贵州省,贵阳市,520100,36.0,优,1,—,6.0,14.0,0.5,68.0,36.0,18.0,2021-05-13 00:00:00
贵州省,贵阳市,520100,28.0,优,1,—,5.0,8.0,0.5,87.0,26.0,17.0,2021-05-13 01:00:00
贵州省,贵阳市,520100,27.0,优,1,—,5.0,7.0,0.5,85.0,14.0,9.0,2021-05-13 02:00:00
贵州省,贵阳市,520100,25.0,优,1,—,5.0,8.0,0.5,80.0,9.0,5.0,2021-05-13 03:00:00
贵州省,贵阳市,520100,24.0,优,1,—,5.0,8.0,0.5,74.0,7.0,2.0,2021-05-13 04:00:00
贵州省,贵阳市,520100,19.0,优,1,—,5.0,14.0,0.5,60.0,9.0,3.0,2021-05-13 05:00:00
贵州省,贵阳市,520100,19.0,优,1,—,5.0,14.0,0.5,58.0,14.0,5.0,2021-05-13 06:00:00
贵州省,贵阳市,520100,17.0,优,1,—,5.0,19.0,0.5,46.0,17.0,8.0,2021-05-13 07:00:00
贵州省,贵阳市,520100,20.0,优,1,—,6.0,25.0,0.6,41.0,20.0,9.0,2021-05-13 08:00:00
贵州省,贵阳市,520100,21.0,优,1,—,7.0,24.0,0.6,50.0,21.0,9.0,2021-05-13 09:00:00
贵州省,贵阳市,520100,25.0,优,1,—,7.0,16.0,0.5,68.0,25.0,10.0,2021-05-13 10:00:00
贵州省,贵阳市,520100,25.0,优,1,—,7.0,14.0,0.4,78.0,21.0,7.0,2021-05-13 11:00:00
贵州省,贵阳市,520100,27.0,优,1,—,7.0,12.0,0.5,86.0,22.0,7.0,2021-05-13 12:00:00
贵州省,贵阳市,520100,29.0,优,1,—,6.0,10.0,0.5,92.0,22.0,8.0,2021-05-13 13:00:00
贵州省,贵阳市,520100,30.0,优,1,—,6.0,10.0,0.5,95.0,25.0,7.0,2021-05-13 14:00:00
贵州省,贵阳市,520100,30.0,优,1,—,6.0,11.0,0.5,96.0,21.0,7.0,2021-05-13 15:00:00
贵州省,贵阳市,520100,29.0,优,1,—,6.0,13.0,0.5,92.0,23.0,10.0,2021-05-13 16:00:00
贵州省,贵阳市,520100,28.0,优,1,—,6.0,13.0,0.5,89.0,24.0,9.0,2021-05-13 17:00:00
贵州省,贵阳市,520100,27.0,优,1,—,6.0,16.0,0.5,84.0,24.0,7.0,2021-05-13 18:00:00
贵州省,贵阳市,520100,27.0,优,1,—,6.0,20.0,0.5,79.0,27.0,9.0,2021-05-13 19:00:00
贵州省,贵阳市,520100,26.0,优,1,—,6.0,22.0,0.5,70.0,26.0,11.0,2021-05-13 20:00:00
贵州省,贵阳市,520100,27.0,优,1,—,6.0,25.0,0.5,62.0,27.0,9.0,2021-05-13 21:00:00
贵州省,贵阳市,520100,32.0,优,1,—,6.0,18.0,0.5,71.0,32.0,12.0,2021-05-13 22:00:00
贵州省,贵阳市,520100,25.0,优,1,—,6.0,16.0,0.5,75.0,25.0,10.0,2021-05-13 23:00:00
贵州省,贵阳市,520100,26.0,优,1,—,5.0,11.0,0.5,81.0,26.0,10.0,2021-05-14 00:00:00
贵州省,贵阳市,520100,25.0,优,1,—,6.0,11.0,0.5,80.0,24.0,10.0,2021-05-14 01:00:00
贵州省,贵阳市,520100,26.0,优,1,—,6.0,10.0,0.5,77.0,26.0,9.0,2021-05-14 02:00:00
贵州省,贵阳市,520100,24.0,优,1,—,5.0,9.0,0.5,74.0,23.0,11.0,2021-05-14 03:00:00
贵州省,贵阳市,520100,23.0,优,1,—,6.0,8.0,0.5,71.0,22.0,10.0,2021-05-14 04:00:00
贵州省,贵阳市,520100,23.0,优,1,—,6.0,7.0,0.5,71.0,20.0,11.0,2021-05-14 05:00:00
贵州省,贵阳市,520100,23.0,优,1,—,6.0,7.0,0.5,67.0,23.0,11.0,2021-05-14 06:00:00
贵州省,贵阳市,520100,22.0,优,1,—,6.0,11.0,0.5,61.0,22.0,11.0,2021-05-14 07:00:00
贵州省,贵阳市,520100,19.0,优,1,—,7.0,15.0,0.6,56.0,19.0,10.0,2021-05-14 08:00:00
