aqi,so2,no2,co,o3,pm10,pm2_5,temp,humi,w_dir,wind,rain
48,7,25,0.7,20,48,22,22,89,315,1,0
50,8,22,0.6,47,50,23,25,72,180,2,0
42,7,16,0.5,75,42,20,27,65,180,2,0
39,6,11,0.5,89,39,17,29,57,125,2,0
35,6,9,0.5,92,35,14,29,54,125,2,0
31,6,9,0.5,92,31,14,31,52,125,2,0
29,5,9,0.4,91,27,14,30,48,125,2,0
30,5,10,0.4,93,27,10,31,47,315,2,0
30,5,10,0.4,93,26,12,31,45,180,2,0
28,5,13,0.5,88,28,10,30,48,180,2,0
27,6,19,0.5,71,27,12,28,55,125,2,0
32,6,33,0.6,45,32,13,26,62,125,2,0
44,6,34,0.6,34,44,20,25,66,125,1,0
50,6,38,0.6,24,50,22,24,73,125,1,0
52,6,33,0.6,24,54,23,23,78,180,1,0
46,6,35,0.6,16,46,23,22,85,180,1,0
50,6,34,0.6,15,50,22,22,87,225,0,0
48,5,32,0.6,13,48,23,22,87,0,1,0
46,6,31,0.6,10,46,21,21,87,225,1,0
48,5,27,0.6,11,48,22,21,92,180,0,0
45,5,26,0.6,11,45,20,20,93,125,1,0
43,5,26,0.6,9,43,23,20,94,180,1,0
44,5,24,0.6,8,44,22,20,96,125,1,0
44,6,23,0.6,11,44,22,20,94,90,1,0
47,6,25,0.7,20,47,24,22,87,180,1,0
52,7,23,0.6,53,54,24,24,81,315,1,0
48,6,16,0.5,83,48,22,26,66,180,3,0
44,6,12,0.5,97,44,20,28,59,125,2,0
38,5,8,0.5,104,38,19,26,74,225,1,1.1
33,5,10,0.5,104,31,15,25,82,180,1,1.5
43,4,9,0.5,88,43,19,23,85,45,4,0.1
38,4,10,0.5,74,38,18,24,83,0,3,0.8
26,4,13,0.5,71,26,12,23,85,0,2,0.1
23,4,15,0.6,64,23,10,23,82,45,2,0.1
23,4,16,0.6,65,23,10,23,80,45,2,0.1
25,4,12,0.5,72,25,11,22,84,0,2,0
23,4,11,0.5,73,22,10,22,85,45,2,0
26,4,10,0.5,72,26,12,22,83,45,2,0
24,5,9,0.6,72,24,11,21,85,45,2,0
25,4,7,0.6,73,25,16,21,90,45,1,2.7
27,5,7,0.5,76,27,18,20,94,225,2,0.2
32,5,6,0.5,74,32,20,20,98,225,1,1.6
33,5,6,0.6,77,33,22,19,100,225,2,13.5
25,5,6,0.5,77,18,11,19,99,90,2,3.9
28,5,5,0.6,87,14,7,19,99,270,1,1.1
27,5,5,0.6,86,10,4,19,100,0,1,0.4
25,5,6,0.6,80,11,5,20,98,0,2,0
22,5,11,0.6,70,13,8,20,96,45,2,0
21,5,16,0.7,65,17,7,21,95,225,1,0
22,5,19,0.7,68,20,7,22,86,0,1,0
25,6,15,0.7,79,25,10,23,82,125,1,0
30,5,12,0.6,95,24,12,25,75,180,1,0
32,5,11,0.6,100,23,11,25,73,270,1,0
33,5,11,0.6,105,27,13,25,74,90,1,0
35,5,10,0.6,112,28,12,25,76,90,2,0
35,5,10,0.6,110,32,13,25,76,90,2,0
33,5,10,0.6,103,31,15,25,73,45,2,0
35,5,11,0.6,101,35,20,25,74,90,2,0
40,5,14,0.7,94,40,22,24,78,90,2,0
43,5,19,0.7,79,43,26,23,82,90,1,0
49,5,22,0.7,71,49,29,23,84,90,1,0
51,5,23,0.7,62,51,31,22,88,125,1,0
53,5,26,0.7,49,55,32,21,93,0,0,0
53,6,23,0.8,46,56,35,21,94,45,1,0
54,5,22,0.7,39,58,34,21,96,45,0,0
54,5,19,0.7,36,58,34,20,98,0,0,0
53,5,16,0.7,38,56,34,20,99,0,1,0
53,5,13,0.6,40,55,33,20,98,225,1,0
53,5,11,0.7,39,56,33,20,99,225,0,0
53,5,10,0.7,42,55,34,19,97,0,0,0
52,5,12,0.7,41,54,34,20,98,45,1,0
54,4,16,0.7,38,57,33,21,96,90,1,0
54,5,18,0.7,51,57,35,22,93,315,1,0
55,5,18,0.7,63,60,38,23,85,315,1,0
56,5,19,0.7,81,61,37,25,76,125,2,0
56,5,15,0.7,107,62,39,26,72,180,2,0
55,5,10,0.6,121,60,34,28,61,180,3,0
52,5,10,0.6,119,53,32,28,68,125,2,0
49,5,10,0.6,115,49,30,29,60,125,2,0
46,5,9,0.6,120,46,28,29,53,180,2,0
47,5,11,0.6,116,47,28,29,55,180,2,0
46,5,13,0.6,106,46,26,28,59,125,2,0
46,5,18,0.6,92,46,27,26,62,125,1,0
49,5,26,0.7,70,49,28,25,71,125,3,0
55,5,22,0.7,68,60,33,25,74,180,2,0
54,5,17,0.6,80,58,36,23,82,125,2,0
51,5,11,0.6,88,52,30,23,83,125,2,0
43,5,10,0.6,87,43,24,22,87,125,1,0
34,4,12,0.6,78,34,22,22,89,125,2,0
32,4,13,0.6,68,32,19,21,93,180,1,0
36,4,14,0.6,57,36,19,21,95,125,1,0
38,5,14,0.6,51,38,20,20,97,180,2,0
36,4,13,0.6,48,36,20,20,97,180,1,0
33,5,14,0.6,46,33,19,20,98,180,1,0
38,5,15,0.6,53,38,22,20,98,180,1,0
37,5,17,0.6,56,37,21,21,92,315,1,0
37,5,19,0.6,68,37,20,23,81,180,2,0
38,5,15,0.6,77,38,20,24,71,125,2,0
34,5,10,0.5,84,34,18,26,67,180,2,0
29,6,9,0.5,88,29,13,27,60,180,2,0
29,6,8,0.4,84,29,13,28,54,315,3,0
24,5,8,0.4,72,24,10,28,56,180,3,0
24,6,8,0.4,70,24,7,29,54,180,3,0
22,5,8,0.4,68,21,7,28,53,125,3,0
20,5,9,0.4,64,19,4,27,60,125,3,0
21,5,10,0.4,57,21,5,26,67,125,3,0
24,4,12,0.4,49,24,4,25,72,125,2,0
21,5,12,0.4,43,21,4,24,76,125,2,0
20,5,13,0.4,39,20,4,23,80,125,2,0
18,5,15,0.4,35,18,4,22,83,125,2,0
18,5,14,0.4,35,18,4,22,87,180,2,0
17,5,13,0.4,37,17,4,21,89,180,2,0
16,5,12,0.4,37,16,5,21,93,180,2,0
19,5,12,0.4,38,19,4,21,92,180,2,0
19,5,7,0.4,44,19,4,21,92,180,2,0
17,5,6,0.4,44,17,5,21,93,180,2,0
17,5,6,0.4,43,17,4,21,93,180,2,0
15,5,6,0.4,45,15,5,21,92,180,2,0
14,5,8,0.4,44,14,4,21,92,180,2,0
14,5,13,0.4,41,14,5,21,90,180,2,0
15,6,13,0.4,42,15,4,21,89,180,2,0
19,6,12,0.4,42,19,3,23,83,180,2,0
26,6,9,0.4,48,26,7,23,78,180,3,0
25,6,10,0.4,50,25,8,23,79,180,3,0
24,6,9,0.5,53,24,7,24,75,180,2,0
29,6,8,0.5,55,29,9,25,73,180,2,0
22,5,9,0.4,60,22,7,25,74,180,3,0
22,5,11,0.5,61,22,8,25,72,180,2,0
27,5,12,0.5,58,27,9,25,74,125,2,0
28,5,16,0.5,50,28,10,25,74,125,2,0
29,5,17,0.5,41,29,10,24,77,125,2,0
28,5,21,0.5,32,28,10,23,83,125,2,0
31,5,19,0.5,28,31,12,23,87,180,1,0
36,5,19,0.5,27,36,11,23,88,180,2,0
29,5,17,0.5,29,29,9,23,89,180,2,0
23,5,15,0.5,29,23,8,22,91,180,2,0
23,5,14,0.5,31,23,7,22,92,180,1,0
22,5,11,0.4,35,22,7,22,94,180,3,0
24,5,6,0.4,63,24,6,20,98,0,2,0
19,5,7,0.4,59,13,3,20,99,0,1,1.1
16,5,9,0.4,51,13,2,20,98,270,1,1.1
18,5,7,0.4,56,12,2,20,99,90,1,0.2
15,5,12,0.5,48,11,2,20,99,125,1,0.1
13,5,22,0.5,35,13,3,20,100,180,1,0.1
14,5,27,0.6,25,14,3,20,100,315,1,3
18,5,26,0.6,25,18,5,21,100,125,1,4.7
23,5,19,0.6,29,23,6,21,100,180,2,1.6
22,5,15,0.5,33,22,7,22,99,180,2,0.3
18,5,10,0.5,44,18,7,24,88,180,2,0
19,5,9,0.5,54,19,6,24,83,125,2,0
19,5,9,0.5,55,19,7,25,75,125,2,0
19,5,9,0.4,58,19,7,26,71,125,2,0
21,5,11,0.4,55,21,6,27,66,180,3,0.1
23,5,14,0.5,49,23,6,26,70,125,2,0
25,5,18,0.5,35,25,6,25,77,125,2,0
31,5,16,0.5,28,31,8,24,81,125,2,0
28,5,16,0.5,28,28,9,23,87,180,2,0
27,5,20,0.5,20,27,8,23,89,180,1,0
29,5,20,0.5,18,29,9,23,92,180,2,0
28,5,19,0.5,21,28,9,23,90,180,2,0
27,5,17,0.5,25,27,9,22,93,180,2,0
31,5,11,0.4,33,31,9,22,97,180,2,0.1
24,5,8,0.4,36,24,8,22,95,180,1,0
22,5,8,0.4,40,22,7,22,95,125,2,0
22,5,8,0.4,41,22,7,21,97,125,2,0
20,5,8,0.4,37,20,8,21,97,180,2,0
20,5,13,0.5,31,20,6,21,96,125,2,0
22,6,15,0.5,30,22,6,21,96,180,3,0
24,5,13,0.5,35,24,8,22,92,180,3,0
26,6,14,0.5,37,26,9,23,90,180,2,0
26,6,10,0.5,43,26,9,23,85,180,3,0
28,6,9,0.5,46,28,9,24,85,180,2,0
27,5,7,0.4,51,27,9,25,76,180,3,0
22,6,7,0.4,50,22,7,27,69,180,3,0
20,6,8,0.4,50,20,6,27,68,180,4,0
21,5,8,0.4,50,21,6,27,66,180,4,0
23,5,9,0.4,49,23,6,27,65,180,3,0
20,5,10,0.4,48,20,4,26,68,125,2,0
20,5,14,0.5,41,20,4,25,74,180,2,0
22,5,16,0.5,35,22,4,24,80,180,2,0
21,5,18,0.5,33,21,7,23,84,180,2,0
28,6,20,0.5,29,28,7,23,85,125,2,0
27,6,18,0.5,31,27,9,23,88,180,3,0
28,6,12,0.4,40,28,11,23,88,180,3,0
25,6,9,0.4,45,25,9,23,89,180,3,0
24,6,8,0.4,47,24,9,22,91,180,2,0
24,5,7,0.4,49,24,9,22,91,180,2,0
20,5,7,0.4,49,20,9,22,91,180,2,0
22,6,6,0.4,49,22,8,22,92,180,2,0
21,6,6,0.4,46,21,7,22,93,180,2,0
21,6,8,0.4,43,21,8,22,92,180,2,0
22,6,13,0.4,35,22,9,22,94,180,2,0
22,5,8,0.5,48,22,9,20,80,0,3,0
21,5,12,0.5,51,21,5,18,98,0,1,3.3
15,5,14,0.5,48,14,3,18,98,270,2,1.1
16,6,14,0.5,51,13,2,19,89,0,1,0.2
25,6,9,0.5,64,25,2,20,84,225,2,0
21,5,10,0.4,67,11,4,21,74,225,2,0
21,5,11,0.5,65,15,1,20,81,0,2,0.1
21,6,12,0.5,66,16,2,20,85,45,1,0.1
20,6,12,0.5,63,17,3,20,86,315,2,0.2
21,6,12,0.5,66,19,3,20,81,0,1,0.1
21,5,13,0.5,66,18,4,20,79,0,1,0
19,6,20,0.5,55,19,3,20,79,270,1,0
23,6,26,0.6,43,23,6,20,79,0,1,0
25,6,27,0.6,37,25,6,19,90,125,1,0
27,6,30,0.6,28,27,7,18,93,125,1,0.2
26,6,32,0.6,18,26,9,18,96,90,1,0
28,6,32,0.6,13,28,9,18,97,0,1,0.1
26,5,30,0.6,10,26,9,17,100,90,1,0
30,5,25,0.5,10,30,10,17,100,315,0,0
29,5,23,0.5,8,29,10,17,99,315,1,0
29,5,21,0.5,8,29,9,17,100,125,1,0
30,5,20,0.5,9,30,8,16,100,180,1,0
28,6,20,0.6,8,28,10,16,100,225,1,0
27,6,19,0.6,12,27,10,16,100,270,1,0
33,8,19,0.6,20,33,13,16,99,0,1,0
35,9,18,0.6,35,35,16,19,82,270,1,0
35,8,19,0.5,55,35,15,22,66,0,2,0
35,7,19,0.6,75,35,12,25,53,45,2,0
32,7,12,0.5,100,32,10,26,41,45,3,0
36,6,6,0.4,115,29,10,27,38,45,2,0
37,6,6,0.4,117,22,6,28,35,0,3,0
36,6,6,0.4,114,22,6,28,35,0,2,0
35,5,6,0.4,111,20,7,28,33,45,2,0
33,5,9,0.4,105,21,6,28,36,0,1,0
29,5,16,0.5,90,21,6,26,45,45,2,0
27,6,24,0.6,69,27,9,23,62,125,1,0
34,6,27,0.6,62,34,15,22,74,125,1,0
40,6,31,0.6,48,40,17,21,82,125,1,0
44,7,36,0.7,30,44,20,21,86,180,1,0
49,7,34,0.7,24,49,24,20,91,270,0,0
50,7,33,0.6,20,50,24,19,95,270,1,0
51,6,33,0.6,15,51,24,19,95,0,0,0
52,6,32,0.7,11,53,24,18,97,125,1,0
53,6,30,0.6,10,55,24,18,99,225,1,0
51,6,28,0.6,8,51,22,17,99,0,0,0
51,6,26,0.5,6,51,22,17,99,270,1,0
49,6,23,0.6,7,49,20,17,99,225,1,0
45,6,19,0.6,10,45,20,17,98,180,1,0
46,7,24,0.6,20,46,20,20,91,315,1,0
52,7,27,0.6,41,54,23,23,77,180,1,0
51,6,21,0.5,64,52,20,25,66,180,2,0
39,7,14,0.4,80,39,13,27,58,180,1,0
31,6,9,0.5,98,29,12,28,56,125,2,0
28,6,7,0.4,88,24,10,28,49,125,2,0
26,6,6,0.4,81,17,7,29,46,180,3,0
24,5,6,0.4,76,18,5,29,44,180,3,0
23,6,7,0.4,72,16,5,29,47,180,3,0
22,6,9,0.4,68,14,4,28,52,180,2,0
19,6,14,0.5,60,16,5,26,59,180,2,0
23,6,20,0.5,46,23,6,24,66,125,1,0
30,6,21,0.5,38,30,11,24,71,125,2,0
30,6,23,0.6,30,30,14,23,76,125,1,0
31,6,23,0.6,26,31,14,22,82,125,1,0
30,6,20,0.6,25,30,13,21,88,125,1,0
32,6,17,0.5,26,32,15,21,90,180,1,0
30,6,15,0.5,26,30,12,20,94,180,1,0
28,6,13,0.6,25,28,14,20,97,180,1,0
30,6,11,0.6,23,30,13,19,98,180,1,0
30,6,11,0.6,21,30,14,19,99,125,1,0
28,6,12,0.6,18,28,13,19,99,125,1,0
30,7,14,0.6,14,30,15,19,99,125,1,0
28,7,17,0.7,14,28,14,19,97,125,1,0
33,9,17,0.7,28,33,14,22,87,180,3,0
34,8,13,0.5,51,34,15,24,76,180,3,0
30,7,10,0.5,70,30,12,27,66,125,2,0
30,6,9,0.5,76,30,11,28,58,125,2,0
29,6,8,0.4,78,29,12,28,59,180,2,0
26,5,8,0.4,75,26,11,28,56,180,3,0
22,5,10,0.4,69,22,9,28,55,180,3,0
27,5,9,0.4,70,27,8,29,54,180,3,0
24,5,10,0.4,72,24,7,28,51,180,3,0
25,5,14,0.4,70,25,8,27,53,180,3,0
30,5,17,0.4,57,30,8,25,62,180,2,0
31,5,20,0.4,50,31,11,24,68,180,2,0
36,5,18,0.4,52,36,16,23,70,180,2,0
32,5,19,0.4,48,32,14,22,74,125,2,0
32,5,17,0.4,48,32,13,22,81,180,3,0
30,5,15,0.4,48,30,12,21,85,180,2,0
31,6,13,0.4,50,31,12,21,89,180,3,0
30,6,10,0.4,52,30,11,21,91,180,2,0
27,6,8,0.4,53,27,11,21,91,180,2,0
24,5,8,0.4,53,24,10,21,91,180,2,0
22,6,7,0.4,52,22,10,21,92,125,2,0
22,5,6,0.4,50,22,9,20,93,180,2,0
21,6,8,0.4,46,21,9,20,94,180,2,0
24,6,12,0.4,41,24,9,21,91,180,3,0
25,6,11,0.4,44,25,10,22,86,180,3,0
27,6,9,0.3,46,27,11,23,76,180,3,0
27,5,8,0.3,49,27,10,24,66,180,3,0
26,5,7,0.3,48,26,8,25,65,180,3,0
25,5,7,0.4,46,25,8,26,62,180,3,0
22,5,7,0.3,48,22,6,28,56,315,3,0
22,5,7,0.4,48,22,6,27,55,180,3,0
22,5,7,0.4,50,22,5,26,60,180,3,0
20,5,10,0.4,49,20,4,27,58,180,2,0
24,5,12,0.4,48,24,6,26,62,125,2,0
25,5,15,0.4,40,25,8,25,65,125,2,0
29,5,19,0.4,30,29,9,24,69,180,3,0
32,5,20,0.4,28,32,13,23,75,180,2,0
32,5,19,0.4,27,32,12,22,80,180,2,0
34,5,14,0.4,33,34,11,22,82,180,3,0
25,5,13,0.4,37,25,8,21,86,180,3,0
22,6,10,0.4,43,22,8,21,88,180,2,0
20,6,10,0.4,45,20,5,21,91,180,2,0
18,5,9,0.4,44,18,6,21,93,125,2,0
18,5,12,0.4,38,18,7,20,95,180,2,0
18,5,9,0.4,40,18,8,20,97,180,2,0
20,5,9,0.4,41,20,7,20,95,180,2,0
19,6,10,0.4,40,19,7,20,96,180,2,0
20,6,14,0.4,36,20,8,21,92,180,3,0
25,6,12,0.5,41,25,9,22,86,180,3,0
25,7,11,0.4,47,25,9,22,78,180,3,0
25,6,10,0.4,53,25,7,24,72,180,3,0
26,6,9,0.4,55,26,8,24,70,180,3,0
24,6,7,0.4,58,24,5,26,62,180,3,0
21,6,7,0.3,58,21,5,26,56,180,3,0
22,5,7,0.3,56,22,4,27,54,180,4,0
22,5,9,0.3,55,22,5,27,55,125,3,0
22,5,10,0.4,53,22,3,27,54,125,3,0
29,5,11,0.4,50,29,4,27,54,180,3,0
23,5,16,0.4,43,23,5,25,60,125,2,0
23,6,21,0.4,31,23,6,24,65,125,2,0
29,6,20,0.4,27,29,10,23,69,180,2,0
27,6,19,0.4,26,27,9,22,74,180,3,0
25,6,17,0.4,27,25,8,22,79,180,3,0
27,6,14,0.3,31,27,8,22,84,180,3,0
22,6,8,0.3,37,22,7,21,86,180,2,0
15,5,7,0.3,39,15,4,21,87,180,2,0
15,5,7,0.3,40,15,2,21,90,180,2,0
15,5,8,0.3,39,15,4,21,89,180,2,0
17,5,6,0.3,44,17,3,21,89,180,3,0
15,5,5,0.3,45,13,3,21,90,180,3,0
14,5,7,0.3,41,14,3,20,89,180,2,0
17,5,9,0.3,37,17,4,21,86,180,2,0
16,6,10,0.4,36,16,2,22,82,180,4,0
19,6,9,0.4,38,19,4,23,72,180,3,0
24,5,8,0.3,41,24,5,25,62,180,3,0
21,5,7,0.3,43,21,4,27,59,180,3,0
21,5,7,0.3,46,21,5,27,59,180,3,0
19,5,7,0.3,46,19,3,27,62,180,2,0
16,5,9,0.3,48,16,3,28,55,180,3,0
18,5,9,0.3,48,18,3,28,54,180,3,0
20,5,9,0.3,50,20,3,28,53,180,3,0
24,5,10,0.4,48,24,5,27,55,180,3,0
26,5,14,0.4,37,26,5,25,62,125,2,0
27,6,18,0.4,28,27,8,24,68,125,2,0
31,6,20,0.4,24,31,9,23,73,180,2,0
33,6,18,0.4,23,33,11,22,78,180,2,0
30,6,17,0.4,21,30,9,22,83,180,2,0
27,6,14,0.4,25,27,8,21,87,180,2,0
23,6,11,0.4,28,23,8,21,91,180,2,0
23,6,10,0.4,29,23,7,21,91,180,1,0
20,8,9,0.4,31,20,6,21,91,180,2,0
22,13,9,0.4,33,22,7,21,92,180,2,0
18,10,7,0.3,37,18,8,21,91,125,2,0
16,8,7,0.4,39,16,7,20,92,125,1,0
17,7,10,0.4,35,17,6,20,95,180,2,0
20,7,15,0.4,31,20,6,21,90,180,3,0
24,7,14,0.4,36,24,8,22,80,180,3,0
27,6,11,0.4,47,27,8,23,76,315,3,0
26,6,9,0.4,57,26,7,26,64,180,3,0
25,5,10,0.4,60,25,7,26,60,180,3,0
25,5,7,0.4,68,25,5,28,52,180,3,0
22,5,8,0.4,69,21,5,29,53,125,3,0
25,5,9,0.4,68,25,6,29,46,315,3,0
21,5,9,0.4,67,21,5,29,48,180,3,0
21,5,10,0.4,65,21,4,28,49,180,3,0
27,6,15,0.4,61,27,4,27,50,180,3,0
40,5,20,0.4,52,40,7,26,58,125,2,0
38,5,29,0.5,34,38,10,25,60,180,1,0
37,6,31,0.5,26,37,13,24,66,180,2,0
42,6,33,0.5,21,42,17,23,70,125,1,0
38,6,33,0.5,18,38,14,22,73,180,2,0
41,6,29,0.5,18,41,14,22,79,125,2,0
41,6,28,0.5,17,41,15,21,83,125,1,0
39,7,26,0.5,16,39,16,20,87,180,1,0
37,7,23,0.5,18,37,16,20,90,125,1,0
30,7,19,0.5,20,30,13,20,87,125,1,0
31,7,19,0.4,19,31,13,20,92,125,1,0
30,7,19,0.4,17,30,13,19,95,125,1,0
30,7,21,0.5,15,30,13,18,97,180,2,0
30,8,22,0.5,16,30,13,19,92,180,1,0
40,9,20,0.6,32,40,15,22,84,180,2,0
34,8,16,0.5,56,34,14,24,76,125,2,0
32,6,12,0.4,75,32,13,25,68,180,3,0
32,6,10,0.4,83,32,12,26,57,180,3,0
29,6,7,0.4,88,29,10,28,47,180,3,0
28,6,7,0.4,88,26,10,29,43,180,3,0
27,5,8,0.3,85,23,7,29,41,125,3,0
27,5,9,0.3,86,23,6,30,39,180,3,0
28,6,11,0.4,87,23,6,29,42,180,3,0
26,5,15,0.4,82,26,7,28,45,180,2,0
27,5,23,0.4,70,27,8,26,52,180,2,0
32,6,29,0.5,61,32,11,25,56,180,2,0
45,6,32,0.5,55,45,19,24,62,180,2,0
50,6,33,0.5,50,50,21,23,64,180,2,0
46,7,33,0.5,44,46,21,23,67,180,2,0
45,7,27,0.4,45,45,18,22,70,180,2,0
39,8,23,0.4,45,39,16,21,74,180,2,0
35,7,22,0.4,41,35,16,21,79,315,1,0
35,7,20,0.5,39,35,15,20,84,125,1,0
33,7,19,0.5,38,33,14,20,87,180,2,0
33,7,18,0.5,36,33,14,19,90,180,1,0
32,7,17,0.4,35,32,13,19,93,125,1,0
31,6,19,0.5,33,31,13,19,94,125,1,0
32,7,24,0.5,35,32,13,20,89,125,2,0
37,9,20,0.5,60,37,15,22,81,180,2,0
40,8,15,0.5,75,40,16,24,71,180,2,0
35,7,13,0.5,85,35,14,26,63,180,3,0
36,6,10,0.5,89,36,13,27,57,125,2,0
35,6,9,0.4,94,35,13,29,51,125,2,0
31,6,9,0.4,95,31,11,29,49,125,2,0
31,5,8,0.4,98,28,9,30,46,125,2,0
28,6,14,0.4,87,28,10,29,46,180,3,0
41,5,17,0.5,80,41,15,24,70,0,3,0
41,5,22,0.5,69,41,19,21,96,0,1,7.6
42,5,26,0.7,57,42,23,22,94,125,1,0.1
50,5,38,0.7,39,50,28,21,93,180,1,0
53,6,35,0.7,34,55,33,22,93,225,1,0
53,7,28,0.7,39,55,33,22,96,225,1,0
49,6,25,0.7,40,49,26,21,88,225,1,0
44,6,18,0.6,48,44,20,21,86,225,1,0
36,7,20,0.6,43,36,15,20,86,0,1,0
37,7,21,0.6,37,37,16,20,87,180,1,0
40,7,22,0.6,32,40,15,20,82,45,1,0
41,7,21,0.6,30,41,16,19,88,315,0,0
38,8,22,0.6,26,38,16,19,93,0,1,0
40,7,23,0.6,22,40,19,18,97,225,1,0
42,7,25,0.6,21,42,20,18,95,0,1,0
44,7,25,0.7,20,44,22,19,86,0,1,0
46,8,22,0.6,40,46,22,20,76,225,1,0
37,8,14,0.5,71,37,16,22,68,225,2,0
26,8,12,0.5,81,25,10,24,54,0,2,0
30,8,12,0.5,94,24,6,25,50,0,1,0
34,7,10,0.5,108,21,9,26,47,270,2,0
37,7,8,0.4,116,20,6,28,42,270,2,0
38,7,9,0.4,121,20,6,29,39,270,2,0
40,6,9,0.4,126,22,6,29,35,225,2,0
39,6,11,0.4,123,22,4,29,37,225,1,0
38,7,12,0.5,120,23,7,29,40,270,1,0
32,7,23,0.5,100,26,9,26,40,45,2,0
30,7,33,0.6,74,30,10,25,47,45,1,0
37,7,33,0.6,66,37,17,24,54,45,1,0
44,6,32,0.6,60,44,19,23,59,45,1,0
44,6,27,0.6,59,44,23,22,66,90,1,0
43,6,26,0.5,53,43,20,21,72,270,0,0
40,5,24,0.5,46,40,19,20,75,0,1,0
37,5,27,0.5,38,37,18,20,78,225,1,0
42,5,35,0.6,24,42,20,19,83,90,0,0
47,5,36,0.6,16,47,20,18,87,270,1,0
48,5,34,0.6,13,48,22,18,87,0,1,0
46,5,27,0.5,19,46,22,18,89,225,1,0
39,5,25,0.5,21,39,18,18,88,225,1,0
37,5,24,0.6,26,37,17,19,86,0,1,0
33,6,24,0.6,38,33,16,21,75,270,1,0
39,6,25,0.6,57,39,16,23,65,225,1,0
41,7,22,0.6,80,41,16,25,58,315,2,0
36,7,19,0.5,103,36,15,27,59,315,2,0
39,6,14,0.5,124,38,14,28,52,270,1,0
43,6,10,0.5,136,40,18,29,46,270,2,0
44,5,9,0.4,138,41,17,30,38,270,2,0
43,5,10,0.4,136,35,16,30,35,315,2,0
42,5,12,0.4,134,38,16,29,38,125,1,0
40,5,18,0.4,126,37,15,29,37,90,1,0
38,5,36,0.6,92,38,16,27,40,225,0,0
48,5,60,0.8,52,48,25,25,51,180,1,0
59,6,63,0.8,36,68,34,24,58,125,1,0
62,7,61,0.8,28,73,36,23,63,180,2,0
65,7,55,0.8,24,80,39,22,67,125,1,0
65,7,54,0.8,18,80,39,22,69,0,0,0
67,7,54,0.8,13,83,39,21,74,125,1,0
68,7,50,0.7,13,85,41,20,80,125,1,0
64,7,46,0.7,13,77,36,19,84,180,1,0
61,7,42,0.7,12,72,36,19,88,180,2,0
59,7,39,0.7,12,67,32,19,89,125,1,0
56,7,35,0.6,11,61,34,19,89,180,1,0
56,7,33,0.7,11,62,32,18,92,125,1,0
55,7,29,0.7,14,60,32,20,89,125,1,0
54,9,29,0.7,26,57,29,22,87,180,2,0
54,9,23,0.6,51,58,31,24,79,315,2,0
50,7,13,0.5,77,50,26,26,69,315,2,0
42,6,10,0.4,90,42,21,27,59,315,2,0
35,6,8,0.4,100,35,20,29,49,180,2,0
33,6,8,0.4,104,32,17,30,45,315,2,0
33,5,7,0.4,105,29,16,31,42,180,1,0
35,6,8,0.4,109,25,10,31,39,125,2,0
36,6,9,0.4,113,26,11,30,39,125,2,0
33,6,14,0.4,104,26,12,29,45,180,2,0
29,6,19,0.5,83,29,14,27,54,125,2,0
34,5,21,0.5,68,34,17,26,59,125,1,0
40,6,29,0.6,52,40,21,25,62,125,1,0
45,7,28,0.5,46,45,26,24,64,125,2,0
45,7,23,0.5,49,45,27,23,69,180,2,0
41,7,23,0.5,44,41,21,22,73,180,2,0
41,7,22,0.5,38,41,25,22,75,180,1,0
43,6,20,0.5,34,43,24,22,77,125,1,0
43,6,18,0.5,35,43,24,21,84,125,1,0
40,6,18,0.5,37,40,23,21,89,180,1,0
42,7,17,0.5,37,42,25,20,90,180,1,0
41,6,16,0.5,33,41,23,21,90,125,1,0
40,7,18,0.5,35,40,24,21,90,125,1,0
42,7,20,0.6,35,42,26,21,91,180,2,0
46,7,19,0.5,55,46,26,22,88,180,2,0
49,7,15,0.5,72,49,28,24,78,180,2,0
48,7,11,0.5,89,48,27,25,70,180,2,0
49,6,10,0.5,98,49,27,27,58,180,3,0
47,6,8,0.4,100,47,28,28,58,180,3,0
42,6,7,0.4,98,42,22,29,48,180,3,0
36,6,8,0.4,99,36,21,30,48,180,2,0
38,5,9,0.4,98,38,17,29,49,125,3,0
40,5,9,0.4,97,40,18,29,48,180,3,0
37,5,12,0.4,90,37,16,28,51,125,3,0
42,6,16,0.5,79,42,20,26,55,180,2,0
41,6,17,0.4,70,41,23,25,59,180,2,0
41,6,18,0.5,65,41,25,24,63,180,2,0
40,6,18,0.5,65,40,24,23,70,180,2,0
44,6,16,0.5,72,44,25,23,73,180,2,0
44,6,13,0.5,77,44,24,22,76,125,2,0
43,6,12,0.4,79,43,25,22,78,180,2,0
43,6,11,0.4,83,43,23,22,80,180,2,0
41,6,9,0.4,87,41,23,22,81,180,2,0
39,6,10,0.4,87,39,25,21,84,125,2,0
40,7,9,0.4,85,40,25,20,85,125,2,0
38,6,9,0.4,85,38,23,20,87,125,2,0
38,6,9,0.4,86,38,23,20,88,125,2,0
40,6,12,0.4,83,40,23,21,84,180,3,0
38,7,12,0.4,84,38,23,21,80,180,3,0
45,7,11,0.5,87,45,22,23,75,180,3,0
48,7,10,0.4,88,48,24,24,71,180,3,0
50,6,8,0.4,90,50,24,25,68,180,3,0
50,6,7,0.4,91,50,22,26,62,180,4,0
40,6,7,0.4,87,40,18,26,62,180,3,0
